verseId	book	chapter	verse	text
B58_C009_V016	Ibrani	9	16	Jika ada surat wasiat, maka harus ada kematian dari orang yang membuatnya.
B58_C009_V017	Ibrani	9	17	Sebab, surat wasiat hanya berlaku jika orang yang membuatnya sudah mati; surat itu tidak memiliki kuasa selama orang yang membuatnya masih hidup.
B58_C009_V018	Ibrani	9	18	Itulah sebabnya, mengapa perjanjian pertama pun tidak berlaku tanpa kurban darah.
B58_C009_V019	Ibrani	9	19	Sebab, setelah Musa memberitahukan setiap perintah dalam Hukum Taurat kepada umat Israel, ia mengambil darah anak sapi dan kambing lalu mencampurnya dengan air. Dan, menggunakan kain wol merah serta sebatang hisop, ia memercikkannya pada Kitab Taurat dan pada semua umat
B58_C009_V020	Ibrani	9	20	sambil berkata, “Inilah darah dari perjanjian yang telah Allah perintahkan untuk kamu taati.”
B58_C009_V021	Ibrani	9	21	Dengan cara yang sama, Musa juga memerciki Kemah Suci dan semua perlengkapan yang digunakan dalam ibadah dengan darah.
B58_C009_V022	Ibrani	9	22	Menurut Hukum Taurat, hampir segala sesuatu harus disucikan dengan darah, dan tanpa adanya penumpahan darah, tidak akan ada pengampunan.
B58_C009_V023	Ibrani	9	23	Karena itu, segala sesuatu yang melambangkan hal-hal surgawi sangat perlu disucikan dengan hal ini, tetapi segala sesuatu yang di surga disucikan dengan kurban yang lebih baik.
B58_C009_V024	Ibrani	9	24	Sebab, Kristus tidak masuk ke dalam Ruang Mahakudus yang dibuat oleh tangan manusia, yang hanyalah tiruan dari yang sesungguhnya, tetapi Ia masuk ke dalam surga itu sendiri dan sekarang berada di hadapan Allah demi kita.
B58_C009_V025	Ibrani	9	25	Kristus juga tidak mempersembahkan diri-Nya berkali-kali, seperti imam besar yang harus masuk ke Ruang Mahakudus dari tahun ke tahun dengan membawa darah yang bukan darahnya sendiri.
B58_C009_V026	Ibrani	9	26	Jika demikian, Kristus harus menderita berulang kali sejak dunia diciptakan. Akan tetapi, Kristus hanya menyatakan diri-Nya satu kali saja untuk selama-lamanya pada zaman akhir ini demi menghapus dosa, dengan cara mempersembahkan diri-Nya sendiri.
B58_C009_V027	Ibrani	9	27	Seperti manusia, yang ditentukan untuk mati satu kali saja dan sesudah itu menghadap penghakiman,
B58_C009_V028	Ibrani	9	28	demikian juga Kristus; Ia dipersembahkan hanya satu kali saja untuk menanggung dosa banyak orang, dan akan datang untuk kedua kalinya, bukan untuk menanggung dosa, melainkan untuk membawa keselamatan bagi mereka yang menantikan Dia.
B58_C010_V001	Ibrani	10	1	Karena Hukum Taurat hanya memiliki bayangan tentang hal-hal baik yang akan datang dan bukan gambaran sesungguhnya dari hal-hal itu, maka dengan kurban-kurban yang sama, yang mereka persembahkan terus-menerus setiap tahun, hukum itu tidak akan pernah dapat menyempurnakan mereka yang datang mendekat.
B58_C010_V002	Ibrani	10	2	Jika sebaliknya, bukankah pemberian persembahan seharusnya sudah tidak lagi dilakukan karena sekali disucikan, orang-orang yang beribadah itu tidak lagi merasakan adanya kesadaran akan dosa?
B58_C010_V003	Ibrani	10	3	Akan tetapi, dalam persembahan kurban itu, mereka justru diingatkan akan dosa-dosa mereka dari tahun ke tahun.
B58_C010_V004	Ibrani	10	4	Sebab, darah lembu jantan dan kambing jantan tidak mungkin dapat menghapus dosa.
B58_C010_V005	Ibrani	10	5	Karena itu, ketika Kristus datang ke dalam dunia, Ia berkata, “Kurban dan persembahan tidak Kau inginkan, tetapi sebuah tubuh telah Kau siapkan bagi-Ku;
B58_C010_V006	Ibrani	10	6	Engkau tidak berkenan kepada kurban bakaran dan kurban penghapus dosa.
B58_C010_V007	Ibrani	10	7	Lalu Aku berkata, ‘Inilah Aku: Ada tertulis tentang Aku dalam gulungan kitab, Aku datang untuk melakukan kehendak-Mu, ya Allah.’”
B58_C010_V008	Ibrani	10	8	Setelah Kristus mengatakan, “Kurban dan persembahan, serta kurban bakaran dan kurban penghapus dosa tidak Engkau inginkan, dan tidak berkenan kepada-Mu,” (yang dipersembahkan sesuai dengan Hukum Taurat)
B58_C010_V009	Ibrani	10	9	Ia menambahkan, “Inilah Aku. Aku datang untuk melakukan kehendak-Mu.” Jadi, Yesus menghapuskan yang pertama untuk menetapkan yang kedua.
B58_C010_V010	Ibrani	10	10	Oleh kehendak-Nya, kita dikuduskan melalui pengorbanan tubuh Yesus Kristus, sekali untuk selama-lamanya.
B58_C010_V011	Ibrani	10	11	Setiap imam melakukan pelayanan hariannya dari waktu ke waktu untuk mempersembahkan kurban yang sama, yang tidak pernah dapat menghapuskan dosa;
B58_C010_V012	Ibrani	10	12	tetapi Kristus, setelah mempersembahkan kurban karena dosa, satu kali saja untuk selama-lamanya, Ia duduk di sebelah kanan Allah
B58_C010_V013	Ibrani	10	13	dan menantikan saat musuh-musuh-Nya dijadikan tumpuan kaki-Nya.
B58_C010_V014	Ibrani	10	14	Dengan satu kurban, Kristus menyempurnakan mereka yang telah disucikan-Nya untuk selama-lamanya.
B58_C010_V015	Ibrani	10	15	Roh Kudus juga menjadi saksi untuk kita tentang hal ini sebab setelah berkata,
B58_C010_V016	Ibrani	10	16	“Inilah perjanjian yang akan Kuadakan dengan umat-Ku setelah masa itu, kata Tuhan: ‘Aku akan menaruh hukum-hukum-Ku dalam hati mereka, dan Aku akan menuliskannya dalam pikiran mereka.’”
B58_C010_V017	Ibrani	10	17	Kemudian, Ia melanjutkan, “Aku akan melupakan dosa-dosa mereka dan tidak akan lagi mengingat kejahatan mereka.”
B58_C010_V018	Ibrani	10	18	Sekarang, ketika pengampunan bagi semuanya itu telah tersedia, maka tidak diperlukan lagi kurban untuk menebus dosa.
B58_C010_V019	Ibrani	10	19	Sebab itu, saudara-saudaraku, karena sekarang kita memiliki keberanian untuk masuk ke dalam Ruang Mahakudus oleh pengorbanan darah Yesus,
B58_C010_V020	Ibrani	10	20	dengan jalan yang baru dan hidup, yang telah dibukakan oleh Yesus bagi kita melalui tirai, yaitu tubuh-Nya,
B58_C010_V021	Ibrani	10	21	dan karena kita telah mempunyai seorang Imam Besar yang mengepalai rumah Allah,
B58_C010_V022	Ibrani	10	22	maka marilah kita mendekat kepada Allah dengan hati yang tulus dalam keyakinan iman yang penuh, dengan hati kita yang telah dibersihkan dari nurani yang jahat, dan tubuh yang telah dicuci dengan air murni.
B58_C010_V023	Ibrani	10	23	Mari kita berpegang teguh pada pengakuan pengharapan kita karena Allah yang menjanjikannya adalah setia,
B58_C010_V024	Ibrani	10	24	mari kita mencari cara untuk dapat saling mendorong dalam mengasihi dan mengerjakan perbuatan-perbuatan baik,
B58_C010_V025	Ibrani	10	25	dan janganlah menjauhkan diri dari pertemuan ibadah kita bersama, seperti yang dibiasakan oleh beberapa orang. Akan tetapi, marilah kita saling menguatkan, terlebih lagi karena kamu tahu bahwa Hari Tuhan sudah semakin dekat.
B58_C010_V026	Ibrani	10	26	Sebab, jika dengan sengaja kita tetap berbuat dosa sesudah mendapatkan pengetahuan tentang kebenaran, maka tidak ada lagi kurban untuk menghapus dosa-dosa itu.
B58_C010_V027	Ibrani	10	27	Yang ada hanyalah penantian yang menakutkan akan penghakiman dan kobaran api yang akan membinasakan musuh-musuh Allah.
B58_C010_V028	Ibrani	10	28	Berdasarkan kesaksian dari dua atau tiga orang saksi, siapa pun yang tidak menaati Hukum Musa akan dihukum mati tanpa mendapat belas kasihan.
B58_C010_V029	Ibrani	10	29	Jika demikian, betapa lebih beratnya penghukuman yang layak diterima oleh orang yang menginjak-injak Anak Allah, dan yang menganggap najis darah perjanjian yang telah menguduskannya, dan yang menghina Roh anugerah Allah?
B58_C010_V030	Ibrani	10	30	Sebab, kita mengenal Dia yang berkata, “Pembalasan adalah hak-Ku; Aku akan menuntut pembalasan.” Ia juga berkata, “Tuhan akan menghakimi umat-Nya.”
B58_C010_V031	Ibrani	10	31	Alangkah mengerikannya jika kita jatuh ke dalam tangan Allah yang hidup.
B58_C010_V032	Ibrani	10	32	Akan tetapi, ingatlah hari-hari yang telah lalu, setelah kamu mendapat pencerahan, kamu bertahan dalam perjuanganmu menanggung penderitaan yang berat.
B58_C010_V033	Ibrani	10	33	Kadang-kadang, kamu dihina dan dianiaya secara terbuka di depan banyak orang, dan kadang-kadang kamu juga turut di dalam penderitaan orang-orang yang diperlakukan seperti itu.
B58_C010_V034	Ibrani	10	34	Kamu juga berbelaskasihan kepada mereka yang dipenjara, bahkan menerima dengan sukacita ketika harta milikmu dijarah karena kamu tahu bahwa kamu mempunyai harta yang lebih baik dan kekal.
B58_C010_V035	Ibrani	10	35	Karena itu, janganlah kamu membuang keyakinanmu karena keyakinanmu itu mendatangkan pahala yang besar.
B58_C010_V036	Ibrani	10	36	Sebab kamu membutuhkan ketekunan untuk melakukan kehendak Allah sehingga kamu mendapatkan apa yang dijanjikan-Nya.
B58_C010_V037	Ibrani	10	37	Sebab, “Tidak lama lagi, Ia yang sedang datang, akan tiba, dan tidak akan menunda.
B58_C010_V038	Ibrani	10	38	Namun, orang-Ku yang benar akan hidup oleh iman. Dan, jika ia mundur ketakutan, maka jiwa-Ku tidak akan berkenan kepadanya.”
B58_C010_V039	Ibrani	10	39	Kita bukanlah orang-orang yang undur kepada kebinasaan, melainkan orang-orang yang beriman kepada pemeliharaan jiwa.
B58_C011_V001	Ibrani	11	1	Iman adalah dasar atas hal-hal yang kita harapkan, dan bukti dari hal-hal yang tidak kelihatan.
B58_C011_V002	Ibrani	11	2	Sebab, oleh imanlah orang-orang pada zaman dahulu memperoleh pujian.
B58_C011_V003	Ibrani	11	3	Oleh iman, kita mengerti bahwa alam semesta diciptakan oleh firman Allah. Jadi, apa yang kelihatan tidak dibuat dari apa yang kelihatan.
B58_C011_V004	Ibrani	11	4	Oleh iman, Habel mempersembahkan kepada Allah kurban yang lebih daripada yang dipersembahkan Kain, dan karena itu, Habel memberi kesaksian sebagai orang benar; Allah memuji dia dengan menerima kurban persembahannya. Oleh imannya, meskipun sudah mati, dia masih berbicara.
B58_C011_V005	Ibrani	11	5	Oleh iman, Henokh diangkat supaya dia tidak harus melihat kematian. Dia tidak ditemukan karena Allah telah mengangkatnya. Sebelum diangkat, ia mendapat kesaksian sebagai orang yang menyenangkan Allah.
B58_C011_V006	Ibrani	11	6	Tanpa iman, tidak mungkin menyenangkan Allah, sebab siapa pun yang datang kepada-Nya harus percaya bahwa Allah ada, dan bahwa Allah memberi pahala kepada mereka yang mencari Dia.
B58_C011_V007	Ibrani	11	7	Oleh iman, setelah diperingatkan oleh Allah tentang peristiwa yang belum ia lihat, Nuh dengan gentar dan taat membangun sebuah bahtera untuk menyelamatkan keluarganya. Dengan ini, Nuh menghukum dunia dan menjadi pewaris kebenaran sesuai dengan imannya.
B58_C011_V008	Ibrani	11	8	Oleh iman, Abraham taat ketika dipanggil Tuhan untuk pergi ke suatu tempat yang akan diberikan sebagai milik pusakanya. Ia berangkat tanpa tahu ke mana ia akan pergi.
B58_C011_V009	Ibrani	11	9	Oleh iman, ia pergi dan tinggal di tanah yang dijanjikan sebagai tanah yang asing, tinggal di dalam kemah bersama Ishak dan Yakub; Sesama pewaris dari janji yang sama,
B58_C011_V010	Ibrani	11	10	sebab Abraham menantikan sebuah kota yang mempunyai fondasi, yang perancang dan pembangunnya adalah Allah.
B58_C011_V011	Ibrani	11	11	Juga oleh iman, Sara menerima kemampuan untuk mengandung benih anak, meskipun ia mandul dan usianya sudah lewat, sebab Sara menganggap Dia yang telah berjanji itu setia.
B58_C011_V012	Ibrani	11	12	Karena itu, dari satu orang yang sudah hampir mati, lahir keturunan sebanyak bintang di langit dan butiran pasir di pantai yang tidak terhitung jumlahnya.
B58_C011_V013	Ibrani	11	13	Dalam iman, mereka semua telah mati tanpa menerima apa yang dijanjikan, tetapi dengan melihat dan menyambutnya dari jauh, mereka menyadari bahwa mereka hanyalah para orang asing dan pendatang di bumi.
B58_C011_V014	Ibrani	11	14	Mereka yang berbicara demikian jelas menunjukkan bahwa mereka sedang mencari tanah air.
B58_C011_V015	Ibrani	11	15	Apabila mereka memang ingat dengan tempat yang mereka tinggalkan sebelumnya, maka mereka bisa saja ada kesempatan kembali.
B58_C011_V016	Ibrani	11	16	Namun, mereka merindukan yang lebih baik, yaitu yang surgawi. Oleh karena itulah, Allah tidak malu disebut sebagai Allah mereka sebab Ia memang sudah menyediakan kota bagi mereka sendiri.
B58_C011_V017	Ibrani	11	17	Oleh iman, ketika Tuhan mengujinya, Abraham mempersembahkan Ishak; ia yang sudah menerima janji-janji itu bahkan rela mempersembahkan anak tunggalnya.
B58_C011_V018	Ibrani	11	18	Tentang hal itu, dikatakan, “bahwa dalam Ishaklah keturunanmu akan disebut.”
B58_C011_V019	Ibrani	11	19	Abraham menaruh percaya kepada Allah, bahwa Allah pun sanggup membangkitkan orang yang sudah mati. Dari gambaran yang sama inilah dia menerima Ishak kembali.
B58_C011_V020	Ibrani	11	20	Oleh iman, Ishak mengucapkan berkat bagi masa depan Yakub dan Esau.
B58_C011_V021	Ibrani	11	21	Oleh iman, menjelang kematiannya, Yakub mengucapkan berkat bagi masing-masing anak Yusuf dan sujud menyembah sambil bersandar pada kepala tongkatnya.
B58_C011_V022	Ibrani	11	22	Oleh iman, Yusuf, pada akhir hidupnya, menyebut tentang keluarnya bangsa Israel dari Mesir dan memberi perintah sehubungan dengan tulang-tulangnya.
B58_C011_V023	Ibrani	11	23	Oleh iman, Musa, ketika ia lahir, disembunyikan selama tiga bulan oleh orang tuanya karena mereka melihat bahwa bayi itu elok parasnya dan mereka tidak takut terhadap perintah raja.
B58_C011_V024	Ibrani	11	24	Oleh iman, Musa, setelah bertumbuh dewasa, menolak dikatakan sebagai anak putri Firaun.
B58_C011_V025	Ibrani	11	25	Ia lebih memilih menderita bersama umat Allah daripada menikmati kesenangan dosa yang hanya sementara,
B58_C011_V026	Ibrani	11	26	Ia menganggap kehinaan Kristus lebih berharga daripada seluruh kekayaan Mesir sebab Musa mengarahkan pandangannya kepada pahala.
B58_C011_V027	Ibrani	11	27	Oleh iman, Musa meninggalkan Mesir tanpa rasa takut terhadap murka raja sebab ia tabah seolah dapat melihat Dia yang tidak kelihatan itu.
B58_C011_V028	Ibrani	11	28	Oleh iman, Musa melaksanakan Paskah dan pemercikan darah supaya pembinasa anak sulung tidak menyentuh mereka sendiri.
B58_C011_V029	Ibrani	11	29	Oleh iman, mereka menyeberangi Laut Merah, seperti di tanah kering. Namun, ketika orang-orang Mesir mencoba melakukan hal yang sama, mereka ditenggelamkan.
B58_C011_V030	Ibrani	11	30	Oleh iman, tembok Yerikho runtuh setelah dikelilingi selama tujuh hari.
B58_C011_V031	Ibrani	11	31	Oleh iman, Rahab, si pelacur itu, tidak dibunuh bersama dengan orang-orang yang tidak taat karena ia menerima mata-mata Israel dengan damai.
B58_C011_V032	Ibrani	11	32	Dan, apa lagi yang harus kukatakan? Aku tidak punya cukup waktu untuk menceritakan kepadamu tentang Gideon, Barak, Simson, Yefta, Daud, dan juga Samuel, dan para nabi,
B58_C011_V033	Ibrani	11	33	yang melalui iman menaklukkan kerajaan-kerajaan, melakukan kebenaran, mendapatkan janji-janji, dan mengatupkan mulut singa-singa,
B58_C011_V034	Ibrani	11	34	memadamkan kobaran api, terlepas dari mata pedang, dikuatkan dari kelemahan, gagah perkasa dalam pertempuran, dan menghalau bala tentara asing.
B58_C011_V035	Ibrani	11	35	Para perempuan menerima kembali orang-orang mati mereka dengan cara yang sama dari kebangkitan, tetapi sebagian ada yang dianiaya dan menolak untuk menerima pembebasan supaya mereka mendapatkan kebangkitan yang lebih baik.
B58_C011_V036	Ibrani	11	36	Namun, yang lain, ada pula yang dihina dan dicambuk, bahkan dibelenggu dan dipenjara.
B58_C011_V037	Ibrani	11	37	Mereka dirajam, digergaji menjadi dua, dicobai, dan dibunuh dengan pedang. Ada pula yang mengembara dengan berpakaian kulit domba atau kulit kambing; mereka sangat miskin, ditindas, dan diperlakukan semena-mena.
B58_C011_V038	Ibrani	11	38	Dunia ini tidaklah bagi mereka, mereka mengembara di padang gurun dan gunung-gunung, tinggal di celah-celah gunung dan gua-gua di bawah tanah.
B58_C011_V039	Ibrani	11	39	Jadi, walaupun mendapat kesaksian yang baik karena iman mereka, mereka tidak menerima apa yang dijanjikan.
B58_C011_V040	Ibrani	11	40	Sebab, Allah telah menyediakan apa yang lebih baik untuk kita, sehingga tanpa kita, mereka tidaklah akan menjadi sempurna.
B58_C012_V001	Ibrani	12	1	Karena kita mempunyai banyak saksi yang mengelilingi kita seperti awan, marilah kita meninggalkan semua beban dan dosa yang menjerat kita dan berlari dengan tekun pada perlombaan yang disediakan di hadapan kita.
B58_C012_V002	Ibrani	12	2	Biarlah mata kita tertuju pada Yesus, Sang Pencipta dan Penyempurna iman kita, yang demi sukacita yang telah ditetapkan bagi-Nya, rela menanggung salib dan mengabaikan kehinaan salib itu. Dan, sekarang, Ia duduk di sebelah kanan takhta Allah.
B58_C012_V003	Ibrani	12	3	Ingatlah akan Yesus, yang tabah menghadapi permusuhan dari orang-orang berdosa sehingga jiwamu tidak menjadi letih dan putus asa.
B58_C012_V004	Ibrani	12	4	Dalam perjuanganmu melawan dosa, kamu belum sampai menumpahkan darahmu.
B58_C012_V005	Ibrani	12	5	Dan, apakah kamu telah melupakan nasihat yang diberikan kepadamu sebagai anak-anak? “Hai anakku, jangan anggap enteng didikan Tuhan, dan jangan merasa kecil hati ketika kamu ditegur-Nya.
B58_C012_V006	Ibrani	12	6	Sebab, Tuhan menghajar orang yang dikasihi-Nya, dan mencambuk orang yang diterima-Nya sebagai anak.”
B58_C012_V007	Ibrani	12	7	Kamu harus bertahan demi didikan itu karena itu berarti Allah sedang memperlakukanmu sebagai seorang anak; lagi pula, anak macam apakah yang tidak pernah dididik oleh ayahnya?
B58_C012_V008	Ibrani	12	8	Jika kamu tidak pernah menerima didikan yang seharusnya diterima oleh semua anak, kamu adalah anak haram, bukan anak yang sah.
B58_C012_V009	Ibrani	12	9	Selain itu, kita memiliki ayah-ayah di dunia ini yang mendidik kita, dan yang kita hormati; jika demikian, bukankah kita harus lebih lagi menundukkan diri kepada Bapa atas segala roh dan atas hidup?
B58_C012_V010	Ibrani	12	10	Sebab, jika ayah kita yang ada di dunia ini menghajar kita untuk waktu yang singkat berdasarkan cara yang mereka anggap paling baik, Bapa yang ada di surga menghajar kita demi kebaikan kita sendiri sehingga kita memperoleh bagian dalam kekudusan-Nya.
B58_C012_V011	Ibrani	12	11	Semua didikan, pada saat diberikan, memang tidak menyenangkan dan menyakitkan. Akan tetapi, sesudah itu akan menghasilkan buah kebenaran yang memberi damai sejahtera kepada mereka yang telah dilatih oleh didikan itu.
B58_C012_V012	Ibrani	12	12	Sebab itu, kuatkanlah tanganmu yang lemah dan lututmu yang goyah,
B58_C012_V013	Ibrani	12	13	buatlah jalan yang lurus bagi kakimu sehingga tungkai kaki yang lemah tidak menjadi lumpuh, tetapi disembuhkan.
B58_C012_V014	Ibrani	12	14	Kejarlah perdamaian dengan semua orang, dan kejarlah kekudusan sebab tanpa kekudusan, tidak seorang pun dapat melihat Tuhan.
B58_C012_V015	Ibrani	12	15	Pastikan supaya jangan ada seorang pun yang kehilangan anugerah Allah; pastikan juga supaya jangan ada akar pahit yang tumbuh dan menimbulkan masalah sehingga mencemari banyak orang.
B58_C012_V016	Ibrani	12	16	Dan, pastikanlah supaya jangan ada orang yang berbuat cabul atau tidak suci seperti Esau yang menjual hak kesulungannya demi semangkuk makanan.
